epoch,acc,loss,val_acc,val_loss
212,0.605025773196,0.670697033405,0.62625,0.661740863323
213,0.604020420854,0.67153399344,0.61125,0.668250217438
214,0.611469072165,0.668343537247,0.62375,0.662864003181
215,0.588385449828,0.677585818829,0.61,0.668919415474
216,0.622605363024,0.66332676392,0.63125,0.658952260017
217,0.603414948454,0.672363686807,0.6375,0.656869249344
218,0.604059278351,0.671757718951,0.61,0.668832910061
219,0.595682989691,0.674872112028,0.62625,0.662339477539
220,0.607603092784,0.67032933481,0.63125,0.659931960106
221,0.606573069503,0.670027158788,0.6175,0.66554156065
222,0.609087979202,0.669278319789,0.63125,0.659371159077
223,0.598453109721,0.674175349044,0.595,0.675151486397
224,0.590676883086,0.676764366975,0.64125,0.656511759758
225,0.600515463918,0.673354542747,0.6075,0.669979858398
226,0.596649484536,0.67456844234,0.61875,0.665628175735
227,0.61662371134,0.666312861074,0.6025,0.672007081509
228,0.607154366569,0.670163081455,0.63625,0.65724136591
229,0.599097647553,0.673578190527,0.605,0.670934298038
230,0.603931678521,0.671605503025,0.62,0.664566090107
231,0.606509829025,0.670857994049,0.6225,0.663527710438
232,0.612707534056,0.66781462434,0.62625,0.661582756042
233,0.603092783505,0.671996589174,0.63,0.660088789463
234,0.610180412371,0.668976476512,0.62,0.664377875328
235,0.604059278351,0.671291393103,0.58375,0.680233166218
236,0.620367385939,0.663886897302,0.60125,0.672830331326
237,0.604898485452,0.671250220041,0.62125,0.663888838291
238,0.583306477449,0.679958476238,0.6175,0.666029498577
239,0.600386722334,0.672867575346,0.6375,0.657717561722
240,0.60408684422,0.671464105238,0.6,0.673022353649
241,0.602770618557,0.672071682424,0.6425,0.655163965225
242,0.615657216495,0.666576073342,0.62375,0.662585849762
243,0.600515463918,0.672929733684,0.6075,0.669854056835
244,0.616177892218,0.665899388029,0.635,0.657359838486
245,0.599419916037,0.673579102922,0.635,0.658057262897
246,0.596197228373,0.674870619995,0.57125,0.684867830276
247,0.592652271534,0.676095276677,0.59375,0.675478289127
248,0.61079182589,0.668850529658,0.62625,0.661992492676
249,0.605670103093,0.67080670841,0.655,0.64958231926
250,0.586018041237,0.678867774526,0.64375,0.655832238197
251,0.604703608247,0.671331658806,0.62,0.665064272881
252,0.61166612936,0.668512946189,0.64,0.656237483025
253,0.628101836433,0.660782456993,0.6125,0.667636401653
254,0.592330003069,0.676636440636,0.60375,0.671474733353
255,0.603609410056,0.671701353306,0.62,0.664492340088
256,0.602171135426,0.672504661698,0.62125,0.664070034027
257,0.603737113402,0.671788370486,0.6075,0.669897675514
258,0.60631443299,0.670595083655,0.64625,0.653546776772
259,0.604059278351,0.671428398373,0.63375,0.658788881302
260,0.600708990799,0.672839024241,0.63375,0.658870501518
261,0.601998066503,0.672489969415,0.63,0.660601754189
262,0.608765710679,0.669431626393,0.61875,0.665067441463
263,0.603609410056,0.6715578812,0.6,0.673094584942
264,0.597381863291,0.674482937212,0.61,0.668865180016
265,0.611469072165,0.668483852111,0.61875,0.665030660629
266,0.604059278351,0.671458510394,0.6125,0.667766737938
267,0.610824742268,0.668604129368,0.63375,0.658444013596
268,0.592974540633,0.67608124302,0.62625,0.662314503193
269,0.610054785768,0.668869012619,0.61375,0.66717915535
270,0.607476635341,0.669919610485,0.615,0.666570472717
271,0.602964872512,0.671743840354,0.6225,0.663300788403
272,0.604406129164,0.671289314274,0.6225,0.663315386772
273,0.601481958763,0.672664690263,0.63375,0.65863193512
274,0.61662371134,0.666117481964,0.66,0.646388287544
275,0.60212628866,0.672227399865,0.63875,0.656172604561
276,0.606832097826,0.670563766793,0.595,0.675237770081
277,0.594585884455,0.675298767977,0.635,0.658656773567
278,0.617789235724,0.665658519186,0.64,0.655498321056
279,0.593619078167,0.67595302832,0.63625,0.657718145847
280,0.604086844458,0.671406089746,0.59375,0.675655815601
281,0.594716494845,0.675030443472,0.61875,0.665284378529
282,0.60824742268,0.669898245138,0.62,0.664570612907
283,0.592783505155,0.676226953256,0.62875,0.66148911953
284,0.621978730338,0.664035303532,0.62375,0.662779972553
285,0.598453109394,0.673887873057,0.64,0.656212232113
286,0.599742184829,0.673329746958,0.645,0.654367423058
287,0.609410247648,0.669145793443,0.625,0.66238591671
288,0.593550446076,0.675686574264,0.605,0.670959749222
289,0.599871134021,0.673107740191,0.6275,0.661708250046
290,0.604381443299,0.671152235306,0.63125,0.659954614639
291,0.615335051546,0.666736924771,0.64375,0.653902230263
292,0.605865291509,0.670718580686,0.61375,0.66714171648
293,0.621011923484,0.664032499059,0.62625,0.661351337433
294,0.609410247686,0.669282323885,0.60875,0.669314320087
295,0.603931678828,0.671594815353,0.61,0.668752958775
296,0.588441889186,0.677998977374,0.625,0.662592670918
297,0.599871134021,0.673187525002,0.63125,0.66010945797
298,0.612757731959,0.667703874332,0.62625,0.661779987812
299,0.611469072165,0.668184295143,0.62625,0.66154458046
300,0.601353528344,0.67255911038,0.63,0.66007598877
301,0.594908153208,0.675271519645,0.63125,0.660015132427
302,0.589107315309,0.67735407835,0.595,0.675018157959
303,0.610824742268,0.668715537209,0.635,0.658387448788
304,0.611625677479,0.668215037325,0.62375,0.662782065868
305,0.600515463918,0.672943287289,0.65,0.651662836075
306,0.611469072165,0.668355421307,0.61125,0.668206365108
307,0.601804123711,0.672248405894,0.6225,0.663319880962
308,0.605296745345,0.671109325352,0.62875,0.660821876526
309,0.606636597938,0.670311218684,0.64875,0.65205394268
310,0.598775378522,0.673697432913,0.62125,0.664136254787
311,0.585695876289,0.678947921881,0.6,0.673024845123
312,0.617496806124,0.665878017915,0.61875,0.665065016747
313,0.598453109682,0.673861759461,0.6175,0.66573527813
314,0.607925257732,0.669834457107,0.6275,0.661512608528
315,0.609732516458,0.669137930816,0.62,0.664502761364
316,0.601675797404,0.672361469791,0.6325,0.659411790371
317,0.609536082474,0.669103971462,0.5975,0.674174149036
318,0.620367386208,0.664304825209,0.635,0.657432370186
319,0.591494845361,0.676853084687,0.62,0.664548051357
320,0.597381864214,0.674304970532,0.61375,0.667321689129
321,0.598453109394,0.673770120672,0.61125,0.668421139717
322,0.605347938144,0.670883010958,0.62875,0.660978298187
323,0.614244279806,0.667100562728,0.6525,0.650090167522
324,0.609410247974,0.669082228326,0.64125,0.655022852421
325,0.596841765841,0.674490762456,0.63875,0.656453931332
326,0.602448453608,0.672036769464,0.63875,0.656645510197
327,0.60631443299,0.670335097411,0.6075,0.669864089489
328,0.597381863862,0.67423784906,0.6175,0.665776517391
329,0.604576216065,0.671257842002,0.63875,0.656913592815
330,0.605025773196,0.671007813867,0.62375,0.663072340488
331,0.595552691059,0.674802308462,0.6175,0.665833351612
332,0.610377054319,0.66888029311,0.595,0.675136342049
333,0.613277473221,0.667562525733,0.6525,0.650478918552
334,0.60631443299,0.670343245428,0.64125,0.655200297832
335,0.607603092784,0.669956792261,0.61875,0.664953136444
336,0.599297572788,0.673537850056,0.6275,0.661429858208
337,0.593941346584,0.675647295755,0.6375,0.65774135828
338,0.603414948454,0.671671845864,0.62125,0.664224424362
339,0.616177892477,0.666271035225,0.63,0.660090589523
340,0.597164034575,0.67443321883,0.6225,0.663542602062
341,0.611666129091,0.668137773867,0.635,0.657957913876
342,0.60212628866,0.672185738062,0.64375,0.654429841042
343,0.615012886598,0.666826887844,0.61875,0.664935343266
344,0.598467921577,0.673786952973,0.6125,0.667721502781
345,0.612635608988,0.667868120186,0.64625,0.65300442934
346,0.601159793814,0.672586064978,0.62625,0.661790621281
347,0.609410247916,0.66921789232,0.62375,0.662812700272
348,0.602964872531,0.671867126501,0.6125,0.667713801861
349,0.595874959611,0.674871811435,0.63125,0.660055062771
350,0.598260309278,0.673762907687,0.6,0.673023455143
351,0.611469072165,0.668287742998,0.60375,0.671466767788
352,0.589530800902,0.677443764041,0.605,0.670983109474
353,0.603063177933,0.671831797283,0.61375,0.667373969555
354,0.607603092784,0.669924871209,0.62875,0.661011068821
355,0.602320335275,0.672049102344,0.60375,0.671461892128
356,0.610377054579,0.668765075815,0.62375,0.66286298275
357,0.593619078119,0.675797348402,0.62625,0.662181954384
358,0.61050257732,0.668847804831,0.62375,0.663082177639
359,0.608569587629,0.669346029611,0.61625,0.666130945683
360,0.611359284983,0.668366710396,0.5925,0.676342837811
361,0.602936482338,0.672010339832,0.6325,0.659312820435
362,0.603092783505,0.671771050728,0.5975,0.674097869396
363,0.600510529323,0.672779659405,0.6225,0.663530642986
364,0.61050257732,0.668699234417,0.65625,0.648694534302
365,0.607154366569,0.670144366672,0.62875,0.660641145706
366,0.610180412371,0.668821248197,0.6125,0.667662069798
367,0.595360824742,0.675126422312,0.625,0.662431895733
368,0.608806636201,0.669443006035,0.63875,0.656291418076
369,0.586977337501,0.678585899283,0.61375,0.66741902113
370,0.591685465505,0.676407111275,0.64375,0.655836677551
371,0.608121172914,0.669770561684,0.62625,0.662221951485
372,0.613724226804,0.667391973058,0.61625,0.666144654751
373,0.600064453255,0.672997686485,0.65625,0.649257469177
374,0.603737113402,0.671535803485,0.61375,0.667189598083
375,0.616301546392,0.66607624108,0.62875,0.660343124866
376,0.609763879322,0.668976765209,0.62625,0.661462903023
377,0.595276092374,0.675234644074,0.64125,0.655487654209
378,0.594585884167,0.675358864288,0.64625,0.653895022869
379,0.603287141303,0.671785826131,0.65625,0.649511461258
380,0.612113402062,0.668032839126,0.63375,0.658510351181
381,0.607798903825,0.6697715129,0.60875,0.669307317734
382,0.594716494845,0.675400883267,0.61125,0.668309860229
383,0.61662371134,0.666076999964,0.63,0.659968838692
384,0.61104020406,0.668348046458,0.62,0.664280195236
385,0.597829555803,0.674148377085,0.61875,0.665037956238
386,0.60425394762,0.671332933059,0.61625,0.666133043766
387,0.605220753648,0.670932198508,0.645,0.653923816681
388,0.60212628866,0.672213528574,0.63,0.66034791708
389,0.612955204756,0.667622302257,0.595,0.675276815891
390,0.598904639175,0.673553915982,0.62375,0.6629332757
391,0.592461340206,0.676204838089,0.61875,0.665323324203
392,0.622846202555,0.663410618264,0.6275,0.661064128876
393,0.602936481767,0.671934829499,0.65375,0.64970241785
394,0.608121172847,0.669628920591,0.65625,0.648489603996
395,0.605865291768,0.670596817732,0.66375,0.645449211597
396,0.596971649485,0.674491624242,0.62875,0.660975522995
397,0.601031259571,0.672654061251,0.605,0.670940935612
398,0.599871134021,0.673067722738,0.63375,0.658989224434
399,0.60212628866,0.672214594084,0.64875,0.65275580883
400,0.600829610379,0.672628565358,0.6375,0.657534534931
401,0.602298115965,0.672073572731,0.61875,0.665249581337
402,0.613277473259,0.66752517888,0.61,0.668791396618
403,0.598775378205,0.673669972172,0.63375,0.658891775608
404,0.596971649485,0.674268977544,0.6525,0.651387853622
405,0.610377053964,0.668859327181,0.635,0.658377394676
406,0.603092783505,0.671944847426,0.65375,0.650563886166
407,0.616301546392,0.666186865458,0.6225,0.663312516212
408,0.601467773043,0.672518718524,0.60875,0.669320676327
409,0.596552823608,0.674588660196,0.625,0.662539782524
410,0.599742184521,0.673210548271,0.615,0.666822118759
411,0.618111504822,0.665453230417,0.62375,0.662842683792
412,0.607280927835,0.670039032538,0.63625,0.657425336838
413,0.605543022996,0.670741162145,0.61375,0.667206196785
414,0.597293814433,0.674205936722,0.62,0.664638106823
415,0.603092783505,0.671831571564,0.63125,0.659877455235
416,0.615188258046,0.666549474191,0.60375,0.671500351429
417,0.607405042538,0.669863683859,0.62875,0.660470335484
418,0.589107315347,0.677777932991,0.62875,0.661081280708
419,0.614566548329,0.666993389351,0.64,0.65583688736
420,0.60522075361,0.670869584857,0.6025,0.672013306618
421,0.605670103093,0.670788858969,0.61625,0.666104164124
422,0.601804123711,0.672387053057,0.61125,0.668282101154
423,0.600515463918,0.672890335014,0.6275,0.661478390694
424,0.597000638086,0.674343363487,0.64,0.65650074482
425,0.599936143154,0.673095334516,0.64625,0.654099419117
426,0.604703608247,0.671192593796,0.62625,0.662220952511
427,0.612632935984,0.667818621267,0.61625,0.666165142059
428,0.604898485452,0.671037469301,0.6075,0.669869515896
429,0.611146907216,0.66831807869,0.635,0.657966277599
430,0.607280927835,0.669942213702,0.5975,0.67421002388
431,0.599548969072,0.67339299696,0.64,0.656017129421
432,0.594767070798,0.67520394811,0.62625,0.662141952515
433,0.601851851138,0.67228239179,0.62625,0.662094399929
434,0.603092783505,0.671750069894,0.6425,0.655281701088
435,0.594585884743,0.675303960842,0.60625,0.670441977978
436,0.607798904401,0.669670788503,0.61875,0.665097033978
437,0.618556701031,0.665264991755,0.635,0.657703025341
438,0.602448453608,0.672143630146,0.635,0.657918143272
439,0.599871134021,0.673209624807,0.60125,0.672536795139
440,0.609125717647,0.669223040552,0.605,0.670936148167
441,0.604406129298,0.67130281113,0.605,0.670933127403
442,0.607603092784,0.669810875175,0.63,0.660165803432
443,0.584917821578,0.679317137214,0.60125,0.672504627705
444,0.610054785807,0.668996578372,0.63625,0.658033106327
445,0.610824742268,0.668602710532,0.62625,0.661912066936
446,0.617268041237,0.66568580362,0.63125,0.659439861774
447,0.59375,0.675818201807,0.63,0.660321502686
448,0.60103125961,0.672612256421,0.63125,0.659811065197
449,0.606834875875,0.670367968992,0.65625,0.649080367088
450,0.607476635015,0.67000507056,0.6125,0.667730698586
451,0.592139175258,0.676356605033,0.615,0.666781842709
452,0.603609410075,0.671585188425,0.615,0.666747255325
453,0.61662371134,0.665924459389,0.62,0.664392132759
454,0.592461340206,0.676363793231,0.6475,0.653258218765
455,0.607925257732,0.669805064644,0.63375,0.658771207333
456,0.613277473278,0.667411240923,0.59375,0.675860106945
457,0.602363461068,0.672103039547,0.66625,0.644592573643
458,0.602320334699,0.672126777376,0.63625,0.657498326302
459,0.61243556701,0.667774322721,0.61125,0.668210229874
460,0.611988398401,0.667900107943,0.625,0.662056806087
461,0.605670103093,0.670715622681,0.62875,0.660374233723
462,0.607280927835,0.670032171244,0.59875,0.673713772297
463,0.59793814433,0.67407913675,0.59875,0.673618421555
464,0.585194639629,0.679295649271,0.6125,0.667922158241
465,0.606960408275,0.670203746583,0.635,0.658539874554
466,0.601675797442,0.672388252792,0.64,0.656497220993
467,0.601804123711,0.672303929771,0.62375,0.663149855137
468,0.605220753955,0.670954232519,0.6,0.673032779694
469,0.613079896907,0.667564192998,0.625,0.662350487709
470,0.602770618557,0.671949400115,0.64125,0.655502786636
471,0.595038659794,0.675160996693,0.6225,0.663700330257
472,0.604576216411,0.671159813299,0.625,0.662589130402
473,0.611945064351,0.668070449059,0.64,0.655948233604
474,0.607154366857,0.670069117604,0.6525,0.650446200371
475,0.585562358835,0.679078579391,0.61625,0.666374197006
476,0.605992268041,0.670575642094,0.63375,0.659020740986
477,0.613079896907,0.667503042934,0.60375,0.671471049786
478,0.601481958763,0.672425942323,0.65625,0.649232506752
479,0.609213917526,0.669121632871,0.62125,0.663902077675
480,0.591040927942,0.676875375929,0.59625,0.674574337006
481,0.612068965022,0.668009718564,0.62,0.664512484074
482,0.605615826001,0.670740147438,0.65375,0.649930701256
483,0.615855623446,0.666277609561,0.6125,0.667650063038
484,0.601159793814,0.672688022102,0.64375,0.654190788269
485,0.607925257732,0.669713771835,0.62,0.664411463737
486,0.601804123711,0.672315933041,0.62875,0.660698151588
487,0.605025773196,0.670890876313,0.59625,0.674712362289
488,0.600064453255,0.673060917486,0.6475,0.652774739265
489,0.594189015575,0.675602396672,0.58625,0.678687665462
490,0.615507338217,0.666583541517,0.635,0.658101840019
491,0.606187560541,0.670574848321,0.60875,0.669328362942
492,0.596971649485,0.674473175683,0.63375,0.658975315094
493,0.601481958763,0.672499745162,0.61875,0.665242974758
494,0.603737113402,0.671539613267,0.61625,0.6662541008
495,0.606832097816,0.670227714269,0.6425,0.655101246834
496,0.602770618557,0.671925453796,0.65375,0.650472848415
497,0.608556831753,0.669573070313,0.6,0.673043289185
498,0.602744096982,0.671939173833,0.62125,0.664073040485
499,0.597808571888,0.674018883144,0.61625,0.666268310547
