epoch,acc,loss,val_acc,val_loss
0,0.501953125,7.67044138536,0.5126953125,7.85442368686
1,0.51806640625,7.76785187423,0.4892578125,8.23219171166
2,0.50634765625,7.95673581958,0.50439453125,7.98821656406
3,0.4736328125,8.48403692991,0.51513671875,7.81507283449
4,0.5107421875,7.88590434194,0.49853515625,8.08265852928
5,0.49609375,8.12200933695,0.490234375,8.21645125747
6,0.50537109375,7.97247619927,0.49462890625,8.14561983943
7,0.49658203125,8.11413915455,0.49658203125,8.11413913965
8,0.51416015625,7.83081327379,0.51318359375,7.84655354917
9,0.4951171875,8.13774965703,0.4970703125,8.10626892745
10,0.48974609375,8.22432148457,0.501953125,8.02756728232
11,0.49951171875,8.06691809371,0.498046875,8.09052871168
12,0.47998046875,8.38172481954,0.51953125,7.74424132705
13,0.5078125,7.93312543631,0.4853515625,8.2951528728
14,0.498046875,8.09052860737,0.51025390625,7.89377467334
15,0.51220703125,7.86229386181,0.49560546875,8.12987951934
16,0.48388671875,8.31876344979,0.4794921875,8.38959495723
17,0.51806640625,7.76785188913,0.5087890625,7.91738499701
18,0.4912109375,8.20071093738,0.521484375,7.71276065707
19,0.5146484375,7.82294301316,0.4873046875,8.26367232203
20,0.4970703125,8.10626892745,0.49658203125,8.11413915455
21,0.494140625,8.15348994732,0.50732421875,7.94099545479
22,0.4951171875,8.13774958253,0.5029296875,8.01182699203
23,0.50439453125,7.98821657151,0.48779296875,8.25580209494
24,0.490234375,8.21645128727,0.5029296875,8.01182703674
25,0.515625,7.8072026968,0.49853515625,8.08265846968
26,0.49755859375,8.09839878976,0.50927734375,7.90951479971
27,0.50341796875,8.00395673886,0.5048828125,7.98034623265
28,0.498046875,8.09052865207,0.48876953125,8.24006183445
29,0.4892578125,8.23219168186,0.50830078125,7.92525525391
30,0.50341796875,8.00395694375,0.501953125,8.02756731212
31,0.51171875,7.87016401067,0.4931640625,8.16923026741
32,0.48828125,8.24793195724,0.4931640625,8.1692302227
33,0.49365234375,8.16136020422,0.49072265625,8.20858101547
34,0.50390625,7.99608679116,0.51416015625,7.83081325889
35,0.509765625,7.90164466947,0.48974609375,8.22432148457
36,0.49560546875,8.12987942994,0.49462890625,8.14561977983
37,0.50146484375,8.03543744981,0.4873046875,8.26367232203
38,0.4955,8.13157933044,0.51171875,7.87016399205
39,0.482775590551,8.33667268903,0.48291015625,8.33450379968
40,0.50830078125,7.9252551049,0.50830078125,7.92525519431
41,0.51220703125,7.86229386926,0.48388671875,8.31876341999
42,0.4995,8.06710705566,0.49951171875,8.06691817939
43,0.487696850394,8.25735135717,0.4990234375,8.07478827238
44,0.49755859375,8.09839884937,0.49072265625,8.20858113468
45,0.5029296875,8.01182691753,0.484375,8.3108933121
46,0.51123046875,7.87803415954,0.51123046875,7.87803420424
47,0.505859375,7.96460597217,0.48779296875,8.25580209494
48,0.50732421875,7.94099551439,0.47900390625,8.39746502042
49,0.50048828125,8.05117787421,0.51220703125,7.86229375005
50,0.49462890625,8.14561969787,0.51025390625,7.89377446473
51,0.49169921875,8.19284078479,0.48583984375,8.28728282452
52,0.48388671875,8.31876343489,0.48828125,8.24793200195
53,0.50439453125,7.98821647465,0.490234375,8.21645122766
54,0.52197265625,7.70489051193,0.49169921875,8.19284081459
55,0.48291015625,8.33450381458,0.48974609375,8.22432133555
56,0.51513671875,7.8150728792,0.48583984375,8.28728280962
57,0.49658203125,8.11413913965,0.4833984375,8.32663364708
58,0.50048828125,8.05117780343,0.51123046875,7.87803411484
59,0.49658203125,8.11413915455,0.5048828125,7.98034635186
60,0.50439453125,7.98821645975,0.494140625,8.15349002182
61,0.50732421875,7.94099552929,0.498046875,8.09052854776
62,0.48046875,8.37385457009,0.51904296875,7.75211161375
63,0.494140625,8.15348994732,0.501953125,8.02756731212
64,0.51318359375,7.84655351937,0.4794921875,8.38959504664
65,0.49951171875,8.0669182092,0.5107421875,7.88590434194
66,0.5009765625,8.04330766201,0.4951171875,8.13774968684
67,0.49951171875,8.06691813469,0.49365234375,8.16136020422
68,0.4951171875,8.13774964213,0.4931640625,8.16923031211
69,0.49755859375,8.09839878976,0.51513671875,7.815072909
70,0.51123046875,7.87803420424,0.5029296875,8.01182696223
71,0.50537109375,7.97247612476,0.498046875,8.09052872658
72,0.498046875,8.09052862227,0.5107421875,7.88590434194
73,0.49853515625,8.08265845478,0.5009765625,8.04330761731
74,0.5126953125,7.8544237949,0.49169921875,8.1928409189
75,0.51953125,7.74424143136,0.50634765625,7.95673584938
76,0.47119140625,8.52338771522,0.50341796875,8.00395691395
77,0.48828125,8.24793194234,0.48779296875,8.25580205023
78,0.47802734375,8.41320545971,0.51806640625,7.76785182953
79,0.494140625,8.15349002182,0.49462890625,8.14561983943
80,0.51318359375,7.84655359387,0.52099609375,7.72063083947
81,0.5166015625,7.79146234691,0.4931640625,8.16923028231
82,0.49609375,8.12200924754,0.5,8.059047997
83,0.51318359375,7.84655347466,0.5068359375,7.94886568189
84,0.49462890625,8.14561986923,0.4853515625,8.2951529026
85,0.495570866142,8.13043713757,0.509765625,7.90164470673
86,0.4995,8.06710709,0.50537109375,7.97247621417
87,0.49658203125,8.11413919926,0.5048828125,7.98034633696
88,0.5078125,7.93312525749,0.4912109375,8.20071105659
89,0.495570866142,8.13043717512,0.478515625,8.40533523262
90,0.494,8.15575662231,0.50927734375,7.90951476991
91,0.49658203125,8.11413909495,0.4892578125,8.23219159245
92,0.50048828125,8.0511778146,0.50634765625,7.95673580468
93,0.50537109375,7.97247612476,0.49609375,8.12200929224
94,0.4931640625,8.1692302525,0.505859375,7.96460595727
95,0.484375,8.31089325249,0.4873046875,8.26367233694
96,0.52294921875,7.68915016949,0.50341796875,8.00395680964
97,0.5107421875,7.88590437174,0.5107421875,7.88590434194
98,0.484375,8.3108933419,0.50634765625,7.95673589408
99,0.490234375,8.21645133197,0.501953125,8.02756741643
