epoch,acc,loss,val_acc,val_loss
0,0.593220338983,0.740944320873,0.5390625,0.825414132327
1,0.643008474576,0.73492522866,0.544921875,1.32572353259
2,0.673728813559,0.675096151687,0.568359375,1.00730977207
3,0.658033824717,0.688768117691,0.607421875,0.725494064391
4,0.681673728814,0.663407082275,0.60546875,0.760667428374
5,0.672669491525,0.690841273736,0.62890625,0.702396534383
6,0.671080508475,0.69051060131,0.611328125,0.852374084294
7,0.670718815312,0.679295661586,0.623046875,0.757591851056
8,0.667372881356,0.672376646834,0.611328125,0.74539080821
9,0.664724576271,0.682138466734,0.59765625,0.778829257935
